op_id,op_name,op_ssn,op_salary,op_cc
OP_1818,Angela Reyes,275113987,41001.55,CC_264
OP_1819,Dr. Stacey Hernandez,103994035,43285.11,CC_390
OP_1820,Deborah Burke,637850338,42286.74,CC_80
OP_1821,Courtney Norton,139388564,32507.83,CC_397
OP_1822,Matthew Taylor MD,255680197,42332.41,CC_133
OP_1823,Mr. David Bailey,601761607,45075.4,CC_457
OP_1824,Donna Suarez,364245742,44015.36,CC_220
OP_1825,Jamie Marshall,808850599,34997.93,CC_214
OP_1826,Anna Watkins,159077806,38620.68,CC_216
OP_1827,Nicole Potter,189736841,34040.99,CC_130
OP_1828,Theresa Ponce,260971983,39612.46,CC_73
OP_1829,Dakota Burns,766642530,40079.25,CC_425
OP_1830,Cristian Mckee,397108188,45616.91,CC_66
OP_1831,Tina Lopez,889846080,33583.38,CC_460
OP_1832,William Benson,692791688,42441.18,CC_76
OP_1833,Robin Smith,499263812,36060.69,CC_499
OP_1834,Arthur Miller,662962523,32600.9,CC_135
OP_1835,Mary Carpenter,867053743,45699.84,CC_173
OP_1836,Victoria Brooks,042432587,43360.2,CC_462
OP_1837,Tina Stephens,004648461,40111.66,CC_392
OP_1838,Jerry Padilla,341532329,43529.66,CC_5
OP_1839,Edward Davenport,046567825,45844.76,CC_226
OP_1840,Alyssa Alvarez,671026196,37675.07,CC_444
OP_1841,Heather Doyle,148617042,32191.81,CC_10
OP_1842,Allison Roman,274963164,41556.13,CC_496
OP_1843,Joseph Ramos,020787266,46832.72,CC_13
OP_1844,Robert Collins,517683444,46302.3,CC_17
OP_1845,Jeffrey Barrett,435278487,43843.07,CC_5
OP_1846,Christopher Goodwin DDS,508696387,36961.2,CC_344
OP_1847,Derrick Perez,701244947,44525.75,CC_394
OP_1848,Julia Krause,704631439,44982.16,CC_227
OP_1849,Jake Morgan,225867154,32626.8,CC_432
OP_1850,Justin Lang,693602431,38221.87,CC_68
OP_1851,Shannon Wright,802866533,39892.11,CC_50
OP_1852,Amanda Ross,470763497,45056.55,CC_342
OP_1853,Destiny Williams,829074121,41728.0,CC_118
OP_1854,Diamond Fitzgerald,711635576,43955.28,CC_79
OP_1855,Vincent Davis,846516595,41004.5,CC_199
OP_1856,Charles Buchanan,336388184,33196.94,CC_390
OP_1857,Patricia Hunt,057634059,35813.63,CC_382
OP_1858,Anthony Ellison,881696583,38920.46,CC_378
OP_1859,Jennifer Luna,239780014,40861.85,CC_80
OP_1860,Kristen Rodriguez,830764162,37350.52,CC_395
OP_1861,Kelly Brown,484252479,36859.26,CC_84
OP_1862,Stephanie Fuller,751331233,42965.6,CC_225
OP_1863,Dakota Baker,404481724,45715.98,CC_94
OP_1864,Timothy Lopez,613641788,37104.78,CC_262
OP_1865,Edward Lawrence,355307154,40549.38,CC_114
OP_1866,Amanda Brown MD,535072123,43559.66,CC_171
OP_1867,Mary Wang,621943565,37843.31,CC_427
OP_1868,Ryan Webb,276568202,35693.34,CC_151
OP_1869,Melissa Jackson,484536393,35066.77,CC_236
OP_1870,Jennifer Stanley,509927597,38018.54,CC_156
OP_1871,Jackson Watson,228368174,34495.3,CC_345
OP_1872,Elizabeth Gonzalez,669832192,32079.18,CC_110
OP_1873,Lori Murphy,028314991,38286.48,CC_299
OP_1874,Monica Hicks,075237549,41730.39,CC_81
OP_1875,Brenda Ferguson,336452124,38011.75,CC_97
OP_1876,April Castillo,200707583,42031.74,CC_335
OP_1877,Kristen Maldonado,644502535,42229.09,CC_80
OP_1878,Erin Lopez,595142940,41417.71,CC_297
OP_1879,Morgan Stanley,766543071,36853.31,CC_351
OP_1880,James Bush,037627011,35425.59,CC_430
OP_1881,Amy Brown,646995954,43365.5,CC_368
OP_1882,Jennifer Collins,416418541,41547.78,CC_353
OP_1883,Angela Sanchez,087828382,43833.57,CC_473
OP_1884,Jane Kirk,548374155,37299.33,CC_481
OP_1885,Nicholas Smith,433291889,38333.7,CC_134
OP_1886,Jared Walsh,587219516,39270.94,CC_68
OP_1887,Justin Smith,043462364,35547.06,CC_230
OP_1888,Karen Velez,649759643,43891.38,CC_92
OP_1889,Brittney Stewart,386301437,44353.8,CC_134
OP_1890,Kevin Munoz,690011886,37695.95,CC_230
OP_1891,Katrina Hernandez,887504685,37215.76,CC_402
OP_1892,Adam Sawyer,348582427,41550.02,CC_432
OP_1893,Martin Navarro,494675609,34742.59,CC_272
OP_1894,Charles Smith,113307912,35821.16,CC_133
OP_1895,Benjamin Baker,096914134,37802.1,CC_75
OP_1896,Sarah Meyers,247424977,39795.51,CC_203
OP_1897,Stephen Hudson,097820295,39823.43,CC_26
OP_1898,Barbara Lopez,120474450,42458.63,CC_270
OP_1899,Brenda Wilkerson,692164286,38917.61,CC_295
OP_1900,Earl Erickson,876978459,32952.01,CC_198
OP_1901,Charles Hill,583097422,35960.36,CC_118
OP_1902,Angela Cunningham,305532972,46062.97,CC_475
OP_1903,Rachel Rush,416020351,33779.78,CC_156
OP_1904,Karl Jones,644129012,45093.26,CC_31
OP_1905,Andrea Romero,540689243,43360.4,CC_99
OP_1906,Jeffery Roberts,121689732,36411.18,CC_51
OP_1907,Corey Martinez,839055602,32836.81,CC_474
OP_1908,Lisa Wilson,760670638,40756.31,CC_318
OP_1909,Karla Sims PhD,788176916,40462.59,CC_447
OP_1910,Ashley Miller,644024357,39833.8,CC_50
OP_1911,Jennifer Foley,849178433,38863.94,CC_3
OP_1912,Katherine Glover,855048820,41982.82,CC_237
OP_1913,Jonathan Barajas,013144154,32559.9,CC_247
OP_1914,Morgan Garcia,632842288,45984.74,CC_152
OP_1915,Brandi Gallagher,681563025,32371.93,CC_355
OP_1916,Stephanie Erickson,809083735,40463.07,CC_198
OP_1917,Bryan Ramos,792921657,34107.48,CC_172
OP_1918,Daniel Gill,754522056,41439.9,CC_455
OP_1919,Margaret Rogers,403869711,36735.52,CC_372
OP_1920,Holly Rosario,081635111,44160.56,CC_264
OP_1921,Jennifer Moon,258528104,36295.6,CC_420
OP_1922,Richard Barton,484110563,32192.12,CC_166
OP_1923,Steven Morris,054364038,39733.95,CC_96
OP_1924,Melissa Foster,306540965,46455.5,CC_129
OP_1925,Rebecca Chavez,807081558,33738.94,CC_392
OP_1926,Connie Ayala,260636575,32036.51,CC_29
OP_1927,Rita Martinez,641654558,34361.38,CC_464
OP_1928,Angela Grant,466650749,35539.71,CC_77
OP_1929,Rebecca Mcfarland,192039531,38431.32,CC_218
OP_1930,Paul Nguyen,571790382,45984.01,CC_347
OP_1931,Robert Thompson,430179426,38518.66,CC_48
OP_1932,Mrs. Maria Aguirre,279781545,37396.61,CC_101
OP_1933,Sherry Gibson,333668743,39212.87,CC_436
OP_1934,Pamela Walton,073523330,32452.44,CC_217
OP_1935,Pam Rivera,819612914,42424.56,CC_193
OP_1936,Sherry Thornton,888637852,38610.4,CC_69
OP_1937,Karen Hall,579253408,45451.49,CC_14
OP_1938,Maria Simpson,833892928,34443.42,CC_277
OP_1939,David Vasquez,081514707,42777.94,CC_115
OP_1940,Joseph Cummings,869495506,34488.86,CC_21
OP_1941,Jennifer Donovan,137658734,46178.95,CC_440
OP_1942,Lisa Mora,298839548,33067.9,CC_158
OP_1943,Monica Holmes,787035474,42662.77,CC_444
OP_1944,Ashley Howard,153276445,41670.05,CC_203
OP_1945,Jeremy Dominguez,060472864,34152.49,CC_205
OP_1946,Jonathan Smith,274173866,35826.21,CC_217
OP_1947,Christopher Mathews,056408414,42421.36,CC_423
OP_1948,Ashley Hernandez,805417013,35684.04,CC_131
OP_1949,Michelle Hoover,232235259,36899.31,CC_90
OP_1950,Gail Middleton,024867423,37396.63,CC_337
OP_1951,Ronnie Hardy,060959407,37969.73,CC_44
OP_1952,Adrienne Nguyen,879967762,39294.2,CC_221
OP_1953,Nicole Robertson,616850795,37611.0,CC_34
OP_1954,Faith Fisher,792180545,34470.31,CC_408
OP_1955,April Goodman,316366784,36484.04,CC_67
OP_1956,Jennifer Howard,425105338,42896.35,CC_317
OP_1957,Jorge Alvarez,551662044,43223.18,CC_111
OP_1958,Thomas Velez,780633583,39133.81,CC_180
OP_1959,Christopher Sullivan,576530804,33449.89,CC_335
OP_1960,Dr. Dustin Villarreal,405330675,45036.25,CC_202
OP_1961,Ashley Harris,401033050,36970.1,CC_448
OP_1962,Kayla Reid,204172372,39653.42,CC_356
OP_1963,Jasmine Casey,466499214,35360.32,CC_3
OP_1964,Kayla Lin,271164959,39256.98,CC_488
OP_1965,Kelly Pacheco,543462208,39622.43,CC_280
OP_1966,John Pennington,823048419,38349.27,CC_446
OP_1967,Mackenzie Sparks,887191096,37841.27,CC_251
OP_1968,Gregory Lowe,396012947,32038.15,CC_382
OP_1969,Jessica Ryan,673940246,40894.93,CC_293
OP_1970,Colleen Glover,831249971,43435.1,CC_299
OP_1971,Penny Glover,798488437,43875.88,CC_202
OP_1972,Deborah Brown,772625367,40501.44,CC_184
OP_1973,Rachel Washington,619489132,37267.61,CC_378
OP_1974,Joseph Simmons,049272339,41070.73,CC_96
OP_1975,Margaret Johnson,435955948,38092.31,CC_29
OP_1976,Emily Daugherty,582396046,32785.95,CC_215
OP_1977,Joan Collins,025503711,46504.51,CC_92
OP_1978,Steven Trujillo PhD,496743551,34556.82,CC_176
OP_1979,Amber Neal,108981488,45119.18,CC_325
OP_1980,Alex Moon,893579477,42386.13,CC_258
OP_1981,Brenda Hall,858835355,37463.35,CC_409
OP_1982,Kathryn Gonzalez,442537398,41575.07,CC_461
OP_1983,Charlene Rivera,200141936,42500.26,CC_399
OP_1984,Brandy Johnston,268717157,32961.57,CC_117
OP_1985,Jennifer Garcia,642247325,36231.87,CC_125
OP_1986,Abigail Pace,065116796,34858.94,CC_104
OP_1987,Mario Mayer,332173020,33791.01,CC_150
OP_1988,Elizabeth Gilmore,811557868,42407.37,CC_280
OP_1989,Brian Luna,259863743,34020.8,CC_412
OP_1990,Robert Coleman,773274732,36226.69,CC_275
OP_1991,Brian Martin,700235269,36594.76,CC_423
OP_1992,Bethany Sanchez,264567126,33417.29,CC_323
OP_1993,Laura Torres,014554054,46634.01,CC_213
OP_1994,Richard Flores,302971092,40836.2,CC_244
OP_1995,Terri Maldonado,899024047,42360.79,CC_62
OP_1996,James Hamilton,564502012,40151.1,CC_286
OP_1997,Blake Washington,018835826,41654.28,CC_20
OP_1998,Richard Thomas,222733347,40291.11,CC_201
OP_1999,Joseph Cruz,808612435,34812.7,CC_226
OP_2000,Shannon Huynh,187264427,33957.14,CC_44
OP_2001,Ann Olson,825733868,40933.77,CC_207
OP_2002,Jay Watts,311783846,42095.51,CC_296
OP_2003,Tracy Anderson,386568310,34590.56,CC_147
OP_2004,Kristin Carter,419433774,41883.13,CC_425
OP_2005,Michael Dixon,785033460,45830.82,CC_464
OP_2006,Sean Ellis,349368950,37456.24,CC_475
OP_2007,Nicholas Robles,697411113,44782.54,CC_25
OP_2008,Michelle Burton,044334838,43348.76,CC_282
OP_2009,Veronica Ali,466502726,46737.78,CC_93
OP_2010,Jerry Mckinney,374682899,43419.17,CC_197
OP_2011,Laura Roth,411419717,38525.82,CC_388
OP_2012,Sarah Walker,414076257,44557.0,CC_257
OP_2013,Seth Dixon,744978843,36979.54,CC_471
OP_2014,Gregory Brown,192228234,34630.09,CC_152
OP_2015,Tina May,764827041,36062.84,CC_100
OP_2016,Katelyn May,659491235,38353.83,CC_449
OP_2017,Ashley Thomas,285888023,32856.49,CC_311
OP_2018,Joe Mosley,123611293,35451.78,CC_278
OP_2019,Amanda Buchanan,274307065,43652.23,CC_292
OP_2020,Shannon Ross,517953275,33426.28,CC_97
OP_2021,Carrie Johnson,899737645,33182.71,CC_72
OP_2022,Terri Mahoney,045076782,45389.44,CC_385
OP_2023,Stacey Wagner,501914666,36502.87,CC_360
OP_2024,Carrie Howard,298905804,33324.94,CC_386
OP_2025,Rebecca Huff,611403727,44762.95,CC_308
OP_2026,Mario Carson,482127480,42060.62,CC_257
OP_2027,Jeffrey Ford,632695280,34024.97,CC_271
OP_2028,Larry Serrano,861547971,41391.69,CC_26
OP_2029,Maria Richardson,042733133,36380.14,CC_300
OP_2030,James Bailey,881077204,35669.84,CC_51
OP_2031,Bryan Ortiz,267597104,40375.13,CC_500
OP_2032,Joseph Camacho,756305159,33578.2,CC_301
OP_2033,Melvin Anderson,689512084,45109.32,CC_393
OP_2034,Joseph Lee,645441895,46934.21,CC_162
OP_2035,Bruce Rodriguez,378129342,40638.97,CC_372
OP_2036,James Taylor,720837727,38133.21,CC_215
OP_2037,Megan Gordon,072580757,46397.7,CC_374
OP_2038,Hayley Lewis,616600757,40015.68,CC_175
OP_2039,Anthony Houston,701916958,41280.33,CC_488
OP_2040,Christina Brown,842470978,37940.83,CC_397
OP_2041,Michele Golden,042523607,38797.45,CC_431
OP_2042,Edward Jones,162331318,42220.22,CC_333
OP_2043,Amanda Palmer,589070571,38816.49,CC_30
OP_2044,Brian Perez,229590959,33901.39,CC_324
OP_2045,Anthony Webb,565934382,33759.29,CC_422
OP_2046,Sydney Howard,573772397,33628.9,CC_244
OP_2047,Rick Williams,084254202,40241.9,CC_179
OP_2048,Kim Smith,490554186,44043.14,CC_147
OP_2049,Justin Shelton,288048124,45245.22,CC_260
OP_2050,Joseph Goodman,433684493,36084.58,CC_471
OP_2051,Olivia Osborn,528037750,45059.4,CC_83
OP_2052,Leslie Jackson,431241813,39922.54,CC_409
OP_2053,Matthew Mccarthy,168309087,37070.43,CC_368
OP_2054,Tammy Jones,285965390,44821.11,CC_439
OP_2055,Jennifer Simpson,100375189,32196.82,CC_181
OP_2056,Andre Carter,052631137,39315.11,CC_493
OP_2057,Dustin Wade,777797479,38414.61,CC_270
OP_2058,Olivia Carey,281047864,43032.94,CC_7
OP_2059,Scott Allen,033705967,41531.5,CC_345
OP_2060,Julie Patel,034121042,37378.85,CC_169
OP_2061,George Medina,115687983,41468.31,CC_227
OP_2062,Jennifer Perez,251668615,36586.66,CC_350
OP_2063,Matthew Weber,545164350,34592.97,CC_127
OP_2064,Robert Harris,114791868,45398.93,CC_268
OP_2065,Todd Curtis,837207456,33296.21,CC_274
OP_2066,Gerald Thomas,357050166,32984.22,CC_164
OP_2067,Gregory Woods,709670436,40501.46,CC_448
OP_2068,Craig Wallace,067537304,34739.64,CC_186
OP_2069,Jasmine Barajas,150455405,33394.29,CC_109
OP_2070,Elizabeth Johnson,480769068,34069.61,CC_57
OP_2071,Alexis Cobb,505157641,43164.42,CC_251
OP_2072,Emily Lee,292387227,45800.1,CC_496
OP_2073,Natasha Black,632642142,39257.84,CC_450
OP_2074,Dave Thompson,703448293,35186.76,CC_85
OP_2075,Mitchell Perez,402968550,38580.39,CC_340
OP_2076,Betty Wilcox,407888291,41183.47,CC_248
OP_2077,Eddie Maldonado,888071943,34955.27,CC_258
OP_2078,Robert Zimmerman,454391503,32582.23,CC_236
OP_2079,Mr. Lucas Larsen DDS,727564316,32119.18,CC_156
OP_2080,Matthew Lawson,782058733,34441.04,CC_296
OP_2081,John Cole PhD,428613749,34430.09,CC_361
OP_2082,Daniel Smith,299524314,41747.43,CC_397
OP_2083,Elizabeth Mitchell,320891314,44252.87,CC_291
OP_2084,Christine Simmons,560786298,36565.86,CC_412
OP_2085,Joshua Roberts,464932846,39178.54,CC_173
OP_2086,Taylor Kelley,083030293,40116.77,CC_14
OP_2087,Cheryl Johnson,499381657,43280.03,CC_107
OP_2088,Melinda Mcguire,056589866,45181.11,CC_255
OP_2089,Diamond Thomas,412959000,33230.59,CC_354
OP_2090,Tara Price,655272985,43801.98,CC_50
OP_2091,Steven Brady,693037609,42923.59,CC_144
OP_2092,Theresa Gonzalez,521242742,36825.53,CC_478
OP_2093,Timothy Figueroa,855233370,45132.83,CC_95
OP_2094,Lee Pace,629335242,35977.98,CC_110
OP_2095,Mr. Joseph Hogan DVM,236988994,40159.91,CC_277
OP_2096,Daniel Compton,427588402,45120.48,CC_282
OP_2097,Brandon Bates,058754495,41746.34,CC_283
OP_2098,Jerome Ryan,714561183,39362.45,CC_423
OP_2099,Brenda Liu,421992147,36194.93,CC_98
OP_2100,Lauren Johnson,532016834,44222.79,CC_410
OP_2101,David King,742714361,44877.37,CC_340
OP_2102,Jason Arellano,353764624,37158.48,CC_446
OP_2103,Mathew Bailey,214088647,38975.03,CC_129
OP_2104,Mitchell Watson,152449658,45964.03,CC_368
OP_2105,Shelby Johnston,403678940,35169.6,CC_491
OP_2106,Christie Phillips,677637568,45969.2,CC_408
OP_2107,Elizabeth Davis,361971978,38020.51,CC_157
OP_2108,Kathleen Costa,108205485,33965.85,CC_391
OP_2109,Cassie Cervantes,770589220,39480.43,CC_454
OP_2110,Jennifer Edwards,319275519,45185.82,CC_63
OP_2111,Deanna Hale,183931423,43982.32,CC_239
OP_2112,Judith Walker,895221352,36178.83,CC_209
OP_2113,Anne Mcdonald,833645872,32858.83,CC_409
OP_2114,Victor Alvarez,044838899,43584.63,CC_479
OP_2115,Kathryn Goodman,001384388,45145.2,CC_10
OP_2116,Lance Morgan,467037279,43683.85,CC_427
OP_2117,Timothy Tucker,220817718,35714.9,CC_184
OP_2118,Michael Roberts,520477049,33167.52,CC_425
OP_2119,Roger Hancock,389307904,37284.61,CC_361
OP_2120,Troy Wells,188800615,45529.03,CC_287
OP_2121,Connor Mckee,324902429,44288.79,CC_354
OP_2122,Colin James,629562158,39447.84,CC_486
OP_2123,James Koch,600435945,32713.31,CC_296
OP_2124,John Wood,091279375,45426.38,CC_301
OP_2125,Stacy Ramirez,818959026,43688.32,CC_447
OP_2126,Maria Hoffman,638321016,41469.31,CC_439
OP_2127,Matthew Jones,742451627,35568.89,CC_391
OP_2128,Nathan Chung,400647156,41392.52,CC_45
OP_2129,Holly Patel,174126307,40796.04,CC_476
OP_2130,Barry Rogers,692489665,44882.17,CC_239
OP_2131,Lisa Newman,728713847,34452.0,CC_365
OP_2132,Thomas Weeks,033352129,35871.41,CC_296
OP_2133,Tiffany Fernandez,224932636,42763.66,CC_265
OP_2134,Mark Watts,696961739,42816.85,CC_85
OP_2135,Cynthia Nelson,459175666,45647.11,CC_371
OP_2136,Joshua Mann,059320254,32963.6,CC_457
OP_2137,Stephen Mitchell,230611092,34488.36,CC_221
OP_2138,Casey Savage,136579007,39668.85,CC_137
OP_2139,Mercedes Moss,584301240,32575.37,CC_360
OP_2140,Derek Duncan,187621912,38338.45,CC_365
OP_2141,Sarah Sandoval,208308708,33195.42,CC_410
OP_2142,Brian Coleman,743234479,32223.18,CC_433
OP_2143,Joyce Cunningham,007714868,43432.98,CC_360
OP_2144,Christopher Kent,036747334,35908.39,CC_309
OP_2145,Martha Weber,186793846,44300.01,CC_430
OP_2146,Victoria Perez,838589297,38179.62,CC_1
OP_2147,Robert David,354435156,42691.56,CC_201
OP_2148,Johnathan Carr,671983122,44721.43,CC_319
OP_2149,Emily Collins,530047143,39070.34,CC_438
OP_2150,Mr. Joshua Simmons,622602744,37183.83,CC_500
OP_2151,Jenny West,078595560,39248.19,CC_337
OP_2152,Christopher Conley,770951722,46647.23,CC_466
OP_2153,Cynthia Hendricks,369179312,36914.74,CC_466
OP_2154,Nicole Munoz,329465864,45899.75,CC_451
OP_2155,Cynthia Reyes,436293968,35830.65,CC_198
OP_2156,Tiffany Velasquez DVM,438482518,41409.13,CC_463
OP_2157,Gregory Tucker,811550355,38073.9,CC_117
OP_2158,Casey Johnson,362188262,35787.38,CC_241
OP_2159,Sarah Barrett,740637707,40751.57,CC_274
OP_2160,Alicia Lambert,833377940,39914.52,CC_162
OP_2161,Kevin Shaw,123825164,37447.27,CC_67
OP_2162,Mr. Thomas Waller,378814718,41289.88,CC_137
OP_2163,Amy Hansen,609354322,34564.97,CC_293
OP_2164,Rachel Munoz,363881161,38716.77,CC_150
OP_2165,Matthew Noble,397409221,46788.27,CC_192
OP_2166,Elaine Melton,599473173,37314.98,CC_157
OP_2167,Allen Phillips,506502923,41143.81,CC_310
OP_2168,Joel Brown,781967551,36100.95,CC_49
OP_2169,Emily Shelton,421468945,39480.11,CC_257
OP_2170,Danielle Jones,172866449,43384.01,CC_234
OP_2171,Kenneth Wilson,712622126,36771.73,CC_452
OP_2172,Heather Cole,806485409,39232.41,CC_383
OP_2173,Linda Anderson,573743486,40978.7,CC_392
OP_2174,Megan French,166925238,38523.32,CC_159
OP_2175,Devin Thomas PhD,594982884,33133.18,CC_364
OP_2176,Joseph Jensen,562993237,35530.13,CC_413
OP_2177,Cindy Campbell,601429086,38922.38,CC_71
OP_2178,Michael Ponce,876173397,36557.86,CC_164
OP_2179,Paul Wheeler,158699191,37963.68,CC_90
OP_2180,Jacqueline Baldwin,149970336,43882.9,CC_377
OP_2181,Brooke Pratt,539210808,41824.03,CC_302
OP_2182,Dr. John Wong,162302471,43508.88,CC_232
OP_2183,Michael Cunningham,713944693,44375.72,CC_287
OP_2184,Kevin Donaldson,208283324,44907.92,CC_417
OP_2185,Brian Smith,621757163,46592.06,CC_259
OP_2186,Lisa Rubio,632970216,45732.47,CC_74
OP_2187,Julia Hamilton,538067810,42893.66,CC_407
OP_2188,Barbara Hernandez,281589587,36332.85,CC_21
OP_2189,Richard Stokes,538628735,39065.63,CC_108
OP_2190,Connie Mills,124222270,36691.54,CC_256
OP_2191,Debra Henderson,570030102,37176.64,CC_434
OP_2192,Stephen Sanders,188806471,43731.55,CC_441
OP_2193,Craig Sanders,568461451,33210.17,CC_267
OP_2194,Michael Olson,774200494,36927.74,CC_142
OP_2195,Benjamin Russell,154434656,34073.04,CC_327
OP_2196,Nathan Norman,236132423,33502.87,CC_361
OP_2197,Kari Williams,095645573,42863.73,CC_11
OP_2198,Blake Robinson,857636556,43269.1,CC_94
OP_2199,Jennifer White,234739074,32297.74,CC_128
OP_2200,Donna Robertson,811769398,45548.14,CC_428
OP_2201,Justin Fernandez,869930456,42846.68,CC_466
OP_2202,Alexa Barnes,796667543,39957.65,CC_353
OP_2203,Victoria White,318028389,46980.69,CC_379
OP_2204,James Rivera,049366282,36807.26,CC_390
OP_2205,Gary Spears,309078813,44966.88,CC_387
OP_2206,Joan Bryant,445836014,37849.11,CC_215
OP_2207,Denise Parks,711866037,35657.09,CC_444
OP_2208,Samuel Baldwin,853195757,40880.48,CC_216
OP_2209,Brian Reed,233298915,36660.1,CC_299
OP_2210,Amy Myers,352873053,43334.18,CC_47
OP_2211,Amy Vasquez,850749936,34734.94,CC_60
OP_2212,David Small,564812564,43612.49,CC_298
OP_2213,Rose Cole,377460119,38258.41,CC_68
OP_2214,Danielle Mcneil,213432090,39971.86,CC_72
OP_2215,Melanie Martin,696762959,36873.93,CC_360
OP_2216,Stephanie Hatfield,087884987,33553.54,CC_126
OP_2217,Phillip Wood,551797852,45391.93,CC_181
OP_2218,Jeffrey Hoffman,795617627,32088.01,CC_87
OP_2219,Todd Hernandez,361615269,36954.36,CC_244
OP_2220,Katherine Porter,505630461,37433.74,CC_159
OP_2221,Danielle Levy,356400746,42404.76,CC_339
OP_2222,John Ramsey,021279961,41652.74,CC_419
OP_2223,Carrie Ayers,247705600,38115.55,CC_36
OP_2224,Robert Martin,248698729,39000.08,CC_284
OP_2225,Terry Lopez,226422613,33494.38,CC_358
OP_2226,Vickie Thompson,860535026,36380.43,CC_418
OP_2227,Juan Mills,184061498,37450.09,CC_430
OP_2228,Brooke Jones,125944830,34473.57,CC_280
OP_2229,Leslie Santos,798268519,45637.32,CC_80
OP_2230,Cameron Moss,758617997,36095.15,CC_453
OP_2231,Robert Lowe,465486760,41594.79,CC_147
OP_2232,Lindsey Nelson,814678902,46730.42,CC_153
OP_2233,David Edwards,314568112,43381.83,CC_372
OP_2234,Kimberly Ortega,057012663,35856.57,CC_204
OP_2235,David Charles,534308227,45910.15,CC_119
OP_2236,Beth Ellis,602893257,44188.95,CC_298
OP_2237,Megan Lewis,529392160,45447.79,CC_10
OP_2238,Cameron Austin,487681657,36222.96,CC_424
OP_2239,Aaron Elliott,636143328,44168.16,CC_217
OP_2240,Allen Miller,415740398,39174.85,CC_206
OP_2241,Tiffany West,461114109,43292.01,CC_111
OP_2242,Eric Dawson,496568288,32013.59,CC_349
OP_2243,Nicholas Hernandez,804442908,44065.07,CC_295
OP_2244,Seth Miller,604369020,41334.79,CC_70
OP_2245,Patrick Suarez,281193868,33023.49,CC_181
OP_2246,Jane Buckley,314304469,44275.83,CC_99
OP_2247,Justin Hall,890712403,46919.32,CC_252
OP_2248,Douglas Schmidt,893787788,32624.31,CC_59
OP_2249,Jeremy Harris,225423877,42273.14,CC_277
OP_2250,Tracey Miller,437308523,44728.52,CC_392
OP_2251,Elizabeth Zimmerman,650320783,43772.87,CC_148
OP_2252,Bryan Hunter,401460311,34276.98,CC_245
OP_2253,Cindy Garcia,059864298,37568.92,CC_320
OP_2254,Robert Ford,269269992,36377.94,CC_63
OP_2255,Christine Donovan,600364664,41485.53,CC_191
OP_2256,Brandon Silva,218327104,39857.35,CC_157
OP_2257,Anna Cortez,890380345,39830.86,CC_240
OP_2258,Dr. Michelle Hall,802212987,43838.4,CC_356
OP_2259,Thomas Krause,687529631,45985.95,CC_446
OP_2260,Monica Vang,885425780,34278.62,CC_72
OP_2261,Pam Nguyen,239311346,44220.98,CC_190
OP_2262,Jeremiah Harrison,336777263,43357.09,CC_219
OP_2263,Tracy Young,555463755,38629.54,CC_371
OP_2264,Timothy Fisher,495354038,35418.24,CC_317
OP_2265,Amy Mcdowell,159855248,45369.08,CC_23
